Date-Time,Pressure (hPa),Temperature (°C),Roll,Pitch,Yaw ,X Acc (g),Y Acc (g),Z Acc (g),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Mag X (µT),Mag Y (µT),Mag Z (µT)
2021-10-23 16:58:07.44,1020.8720703125,24.74,-1.752820945554293,5.065267126301159,175.80129437984783,-9.86041259765625,-0.13817138671875,0.10168457031250001,0.06097560975609757,0.24390243902439027,0.09146341463414635,-336.25,134.125,-122.0
2021-10-23 16:58:07.63,1020.8720703125,24.53,-3.091919842538313,11.533783506265452,170.60188584762162,-9.86041259765625,-0.14176025390625002,0.17585449218750002,0.09146341463414635,0.15243902439024393,-0.030487804878048783,-336.125,138.75,-121.5
2021-10-23 16:58:07.81,1021.211669921875,24.53,-4.0690233767795165,19.749588707026444,164.47847802313015,-9.865197753906251,-0.136376953125,0.19080810546875002,0.030487804878048783,0.12195121951219513,0.0,-340.125,137.375,-125.875
2021-10-23 16:58:08.01,1021.201904296875,24.54,-5.0265008265789834,30.517319047895263,157.17533452032472,-9.86759033203125,-0.14415283203125,0.20157470703125002,0.06097560975609757,0.0,0.06097560975609757,-337.75,135.75,-122.875
2021-10-23 16:58:08.20,1021.20556640625,24.55,-6.582186696802433,43.78738430697652,148.43907792757022,-9.859216308593751,-0.14176025390625002,0.22789306640625,0.06097560975609757,0.030487804878048783,0.06097560975609757,-333.625,136.875,-123.75
2021-10-23 16:58:08.38,1021.19580078125,24.55,-10.045095564876435,58.9398854241977,137.86668225968128,-9.868188476562501,-0.13697509765625002,0.20516357421875,0.09146341463414635,0.12195121951219513,0.0,-339.75,135.625,-124.5
2021-10-23 16:58:08.57,1021.212158203125,24.55,-18.87040212298802,73.4861748531452,122.66781113024936,-9.869982910156251,-0.14534912109375,0.2009765625,0.030487804878048783,0.09146341463414635,0.030487804878048783,-340.75,137.875,-129.375
2021-10-23 16:58:08.78,1021.205322265625,24.55,-53.99322834908616,84.20298365196071,82.62537098747474,-9.874169921875001,-0.14833984375,0.19738769531250003,0.0,0.12195121951219513,-0.030487804878048783,-337.75,136.0,-123.75
2021-10-23 16:58:08.99,1021.2373046875,24.55,-143.41398427485387,83.86624210602606,-10.300902932032669,-9.880151367187501,-0.14594726562500002,0.18841552734375,0.06097560975609757,0.09146341463414635,0.0,-338.875,133.625,-127.125
2021-10-23 16:58:09.23,1021.198974609375,24.55,-166.0515062948862,79.8696641970455,-35.473291435284715,-9.8538330078125,-0.14415283203125,0.212939453125,0.06097560975609757,-0.06097560975609757,0.0,-337.625,136.5,-126.375
2021-10-23 16:58:09.41,1021.23486328125,24.54,-174.0075033505758,77.53195205738602,-45.33304661361525,-9.8586181640625,-0.13099365234375002,0.23925781250000003,0.12195121951219513,-0.030487804878048783,0.030487804878048783,-337.25,138.125,-123.0
2021-10-23 16:58:09.59,1021.229248046875,24.54,-178.0435747651972,76.28671481154274,-50.878072600717026,-9.856225585937501,-0.14893798828125002,0.22191162109375,0.09146341463414635,-0.030487804878048783,0.0,-338.25,134.75,-124.125
2021-10-23 16:58:09.80,1021.2353515625,24.53,179.44407566848403,75.62232218010637,-54.77644279949358,-9.866992187500001,-0.1471435546875,0.2189208984375,0.09146341463414635,0.030487804878048783,0.0,-337.625,136.25,-125.625
2021-10-23 16:58:09.98,1021.234130859375,24.55,177.4861586589997,75.42521399383561,-57.9954068302014,-9.86041259765625,-0.13278808593750002,0.22908935546875,0.030487804878048783,0.030487804878048783,0.0,-334.0,139.375,-120.75
2021-10-23 16:58:10.16,1021.220458984375,24.55,176.50878203154514,75.3732768775623,-60.118826124090845,-9.861010742187501,-0.14415283203125,0.22071533203125002,0.0,0.09146341463414635,0.0,-338.0,133.875,-126.0
2021-10-23 16:58:10.36,1021.21240234375,24.56,175.7730128850715,75.4330863895246,-62.0153818069839,-9.85084228515625,-0.14176025390625002,0.2308837890625,0.030487804878048783,-0.06097560975609757,0.030487804878048783,-336.75,138.375,-124.375
2021-10-23 16:58:10.54,1021.218994140625,24.56,175.4086595634291,75.52622548468332,-63.51596377317122,-9.856225585937501,-0.13996582031250002,0.22550048828125002,-0.030487804878048783,0.06097560975609757,0.06097560975609757,-333.75,136.5,-124.0
2021-10-23 16:58:10.72,1021.1806640625,24.57,175.2840602018916,75.7212861920784,-64.69765298968187,-9.85443115234375,-0.12919921875,0.208154296875,0.030487804878048783,0.06097560975609757,0.030487804878048783,-339.875,134.125,-125.0
2021-10-23 16:58:10.92,1021.248046875,24.57,175.37146509733068,75.82668587277219,-65.74325430126922,-9.853234863281251,-0.1375732421875,0.21652832031250002,0.06097560975609757,0.1829268292682927,0.030487804878048783,-336.125,138.25,-124.625
2021-10-23 16:58:11.10,1021.214111328125,24.57,175.75883346061133,75.87564863388661,-66.51166110126609,-9.856225585937501,-0.1435546875,0.2021728515625,0.09146341463414635,0.09146341463414635,0.0,-335.75,138.0,-127.0
2021-10-23 16:58:11.28,1021.21826171875,24.57,175.93586480405253,76.18746853416533,-67.38066434971662,-9.86878662109375,-0.136376953125,0.2069580078125,0.030487804878048783,0.06097560975609757,-0.030487804878048783,-334.75,135.25,-120.25
2021-10-23 16:58:11.48,1021.219482421875,24.56,176.34505135546988,76.32675954478523,-68.10064415742414,-9.85562744140625,-0.13218994140625,0.212939453125,0.030487804878048783,-0.06097560975609757,0.0,-337.75,139.75,-124.625
2021-10-23 16:58:11.67,1021.234375,24.56,176.79263204383645,76.64742403257667,-68.69896445115583,-9.85443115234375,-0.136376953125,0.270361328125,0.0,0.24390243902439027,0.0,-338.625,135.25,-122.25
2021-10-23 16:58:11.86,1021.264892578125,24.57,177.49967741530307,76.77848948340267,-69.09044203336987,-9.86280517578125,-0.14534912109375,0.21174316406250002,0.030487804878048783,-0.12195121951219513,0.0,-337.25,135.75,-123.75
2021-10-23 16:58:12.06,1021.2431640625,24.57,178.2138603786303,76.81199334441571,-69.52416457847292,-9.865197753906251,-0.13996582031250002,0.18602294921875,0.06097560975609757,0.09146341463414635,0.030487804878048783,-334.875,137.75,-124.5
2021-10-23 16:58:12.25,1021.25732421875,24.57,178.86082188299903,76.98348450866634,-69.98858810932211,-9.85682373046875,-0.13817138671875,0.21832275390625003,0.0,-0.030487804878048783,0.0,-337.125,137.75,-124.25
2021-10-23 16:58:12.43,1021.25634765625,24.56,179.4589801891408,77.24740443575334,-70.42081953419736,-9.87177734375,-0.13996582031250002,0.18721923828125,0.06097560975609757,0.0,0.030487804878048783,-342.5,135.625,-122.375
2021-10-23 16:58:12.61,1021.260986328125,24.56,-179.78462691391292,77.4072938343156,-70.7434730731126,-9.843066406250001,-0.1435546875,0.23028564453125003,0.06097560975609757,0.06097560975609757,0.0,-339.75,137.5,-124.625
2021-10-23 16:58:12.81,1021.201171875,24.57,-179.00728174008012,77.55355546390741,-71.0860341968549,-9.862207031250001,-0.14833984375,0.22191162109375,0.09146341463414635,0.030487804878048783,0.09146341463414635,-338.25,138.25,-124.125
2021-10-23 16:58:13.00,1021.25634765625,24.57,-178.29416121336305,77.69601727115486,-71.4853735885775,-9.8705810546875,-0.13458251953125,0.21353759765625002,0.09146341463414635,0.15243902439024393,0.030487804878048783,-336.25,137.25,-123.375
2021-10-23 16:58:13.18,1021.239990234375,24.58,-177.39949009007765,77.75662686692534,-71.74750891468167,-9.86280517578125,-0.1375732421875,0.21832275390625003,0.030487804878048783,0.0,0.0,-334.75,137.125,-126.5
2021-10-23 16:58:13.38,1021.239501953125,24.59,-176.57629177985808,77.96628478903362,-72.01962071272341,-9.859216308593751,-0.1435546875,0.23327636718750003,0.09146341463414635,0.0,0.0,-336.375,135.5,-124.5
2021-10-23 16:58:13.57,1021.224609375,24.59,-175.81312425257113,78.14799368002078,-72.37322842776955,-9.866992187500001,-0.14056396484375,0.22191162109375,0.06097560975609757,0.030487804878048783,-0.06097560975609757,-335.125,138.5,-123.75
