Date-Time,Pressure (hPa),Temperature (°C),Roll,Pitch,Yaw ,X Acc (g),Y Acc (g),Z Acc (g),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Mag X (µT),Mag Y (µT),Mag Z (µT)
2021-10-23 16:13:33.86,1020.327880859375,32.87,-0.955912322945396,0.3696421875127275,-179.713140583233,0.043664550781250006,-0.9426757812500001,9.858020019531251,2.1951219512195124,0.853658536585366,6.341463414634147,-112.0,80.5,8216.375
2021-10-23 16:13:34.04,1020.327880859375,33.19,-17.72843270340378,-16.08555508454265,168.64545897681805,5.725439453125,-4.712780761718751,11.7367919921875,-298.32317073170736,-148.59756097560978,-30.731707317073173,-102.125,24577.75,-41.5
2021-10-23 16:13:34.24,1020.379150390625,33.14,-18.183324626968353,-11.380456704721807,166.65192274305275,1.7411987304687502,-5.9228271484375,9.32806396484375,99.17682926829269,176.03658536585368,132.7439024390244,-165.625,74.75,13.75
2021-10-23 16:13:34.42,1020.374267578125,33.08,-9.557115209835795,2.9962703985939774,159.90209457550895,-1.9009033203125,-0.820654296875,-0.57421875,347.95731707317077,217.62195121951223,40.60975609756098,-221.0,169.375,-11.625
2021-10-23 16:13:34.61,1020.316162109375,33.04,-3.001734637536438,0.35908874848044564,148.8041920322939,-7.1795288085937505,5.4807983398437505,3.52486572265625,-16.920731707317074,-223.14024390243904,-56.4329268292683,-189.5,161.75,-5.5
2021-10-23 16:13:34.82,1020.298583984375,33.03,-2.3757514455870776,-5.438626735856948,145.46706762705372,-1.0353881835937502,3.9130615234375004,17.7971923828125,-67.25609756097562,-150.7317073170732,-77.98780487804879,-178.625,165.625,8198.375
2021-10-23 16:13:35.02,1020.334228515625,33.0,-4.976296579940456,4.942744523707293,133.03719440161697,0.21832275390625003,2.0929077148437503,8.8848388671875,-106.6158536585366,280.4878048780488,-20.335365853658537,-267.25,173.875,-21.875
2021-10-23 16:13:35.21,1020.3203125,32.98,-8.803362968411918,21.211480547256585,136.75576554859163,-7.52525634765625,-1.42657470703125,0.22430419921875003,-91.09756097560977,125.00000000000001,80.2439024390244,-249.125,165.25,-16396.0
2021-10-23 16:13:35.42,1020.333740234375,32.95,-2.032001616082435,19.980342090846364,136.59063789225542,-7.213623046875001,14.22626953125,3.35738525390625,-145.7926829268293,-287.3780487804878,67.37804878048782,-148.875,104.125,42.75
2021-10-23 16:13:35.60,1020.330322265625,32.92,-7.578898726494043,18.020853355356724,134.46789272551715,-3.2580932617187504,4.0661865234375005,7.0598999023437505,-172.19512195121953,-32.80487804878049,-90.67073170731707,-93.125,47.625,8216.125
2021-10-23 16:13:35.78,1020.34375,32.88,-9.982522149048235,-7.245501180848846,117.91101486086207,7.0120483398437505,-8.181420898437501,12.665710449218752,7.77439024390244,-248.2317073170732,-194.81707317073173,-53.25,107.5,-26.75
2021-10-23 16:13:35.99,1020.345703125,32.89,-2.273788594295042,-16.489784563780045,104.04925332687723,7.108947753906251,2.60491943359375,10.62125244140625,48.56707317073171,3.231707317073171,-109.75609756097562,-79.375,147.625,-33.125
2021-10-23 16:13:36.17,1020.368408203125,32.87,-6.471288666303812,-3.407179449728036,100.82053163780961,6.57420654296875,3.1067626953125003,12.958203125,-97.50000000000001,229.87804878048783,-40.82317073170732,-175.5,144.875,8202.0
2021-10-23 16:13:36.35,1020.357666015625,32.86,-2.0674709955182937,10.86413893955998,90.2300624222845,-0.72196044921875,0.7243530273437501,7.347607421875001,48.38414634146342,310.2134146341464,-1.7987804878048783,-261.375,178.875,-45.875
2021-10-23 16:13:36.56,1020.382080078125,32.85,-2.6481107332554963,21.688176031347762,91.35381142476767,-7.775878906250001,7.8464599609375005,-5.658447265625,-137.07317073170734,88.14024390243904,-15.457317073170733,-269.0,153.5,32756.75
2021-10-23 16:13:36.76,1020.3154296875,32.85,-7.519927694601457,25.40145849830437,85.12960882096124,-7.4786010742187505,6.40433349609375,-0.2069580078125,-212.40853658536588,-209.69512195121953,-16.76829268292683,-177.625,79.75,47.5
