Date-Time,Pressure (hPa),Temperature (°C),Roll,Pitch,Yaw ,X Acc (g),Y Acc (g),Z Acc (g),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Mag X (µT),Mag Y (µT),Mag Z (µT)
2021-10-23 16:23:54.17,0.0,0.0,0.3987886091878166,4.0831568857812695,173.95184867378183,0.1902099609375,-0.440234375,9.98243408203125,0.030487804878048783,-0.030487804878048783,0.030487804878048783,-219.5,129.0,48.625
2021-10-23 16:23:54.35,1015.912841796875,22.85,0.7590674181154089,8.839560478233134,167.03531336195613,0.17705078125,-0.44083251953125,10.074548339843751,-0.030487804878048783,0.0,0.030487804878048783,-218.875,129.625,51.25
2021-10-23 16:23:54.53,1020.536376953125,22.85,0.8040297312254409,13.58772522432542,159.32364725960295,0.172265625,-0.44860839843750006,10.0966796875,0.030487804878048783,0.030487804878048783,0.0,-220.0,128.0,46.75
2021-10-23 16:23:54.74,1020.510498046875,22.86,0.5330936408838689,18.445797295890603,150.92732636244793,0.17585449218750002,-0.45159912109375006,10.0906982421875,0.0,0.0,0.0,-214.375,128.125,49.0
2021-10-23 16:23:54.92,1020.491943359375,22.86,-0.17458398610968695,22.96872912223205,142.14317106709035,0.155517578125,-0.4462158203125,10.12060546875,0.030487804878048783,-0.030487804878048783,0.030487804878048783,-218.0,129.625,51.75
2021-10-23 16:23:55.10,1020.48974609375,22.87,-1.3612451133159436,26.539054193247765,133.01405207665184,0.1854248046875,-0.44920654296875,10.0966796875,0.0,0.0,0.0,-218.75,127.0,47.75
2021-10-23 16:23:55.31,1020.495361328125,22.87,-2.843106516004612,29.135038504374748,123.85669868889339,0.17047119140625,-0.44741210937500003,10.106250000000001,-0.030487804878048783,0.030487804878048783,0.030487804878048783,-219.625,127.375,49.5
2021-10-23 16:23:55.52,1020.51513671875,22.87,-4.511139192349021,30.566218243089214,114.64281276988976,0.17585449218750002,-0.440234375,10.11282958984375,-0.030487804878048783,0.0,-0.030487804878048783,-220.125,125.75,45.5
2021-10-23 16:23:55.73,1020.50830078125,22.87,-6.143792202983609,30.950633129777703,105.71544571077365,0.1830322265625,-0.43365478515625006,10.109240722656251,0.12195121951219513,0.0,0.030487804878048783,-218.625,124.625,46.25
2021-10-23 16:23:55.93,1020.451416015625,22.87,-7.537422140557927,30.36313225266375,97.29758277768262,0.17705078125,-0.437841796875,10.118212890625001,0.06097560975609757,-0.06097560975609757,0.0,-217.375,127.375,49.0
2021-10-23 16:23:56.11,1020.53955078125,22.87,-8.597633040760153,28.94834614258833,89.4971904875347,0.1854248046875,-0.44561767578125006,10.12000732421875,0.030487804878048783,0.0,0.0,-213.875,129.625,51.0
2021-10-23 16:23:56.29,1020.506591796875,22.88,-9.42610393567772,26.967143082050903,82.07308025027902,0.17525634765625,-0.46116943359375,10.128381347656251,-0.06097560975609757,0.06097560975609757,0.06097560975609757,-214.75,128.875,47.875
